mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
14	14	54	54	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	291		
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	292		
14	14	55	55	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	293		
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	294		
15	15	56	56	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	295		
15	15	225/4	225/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	296		
15	15	113/2	113/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	297		
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	298		
15	15	57	57	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	299		
15	15	229/4	229/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	300		
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	301		
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	302		
15	15	58	58	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	303		
15	15	233/4	233/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	304		
15	15	117/2	117/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	305		
15	15	235/4	235/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	306		
15	15	59	59	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	307		
15	15	237/4	237/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	308		
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	309		
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	310		
15	15	56	56	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	311		
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	312		
15	15	57	57	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	313		
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	314		
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	315		
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	316		
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	317		
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	318		
16	16	60	60	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	319		
16	16	241/4	241/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	320		
16	16	121/2	121/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	321		
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	322		
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	323		
16	16	62	62	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	324		
16	16	249/4	249/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	325		
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	326		
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	327		
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	328		
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	329		
16	16	245/4	245/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	330		
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	331		
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	332		
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	333		
16	16	253/4	253/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	334		
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	335		
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	336		
17	17	64	64	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	337		
17	17	257/4	257/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	338		
17	17	129/2	129/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	339		
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	340		
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	341		
17	17	66	66	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	342		
17	17	265/4	265/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	343		
17	17	133/2	133/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	344		
17	17	267/4	267/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	345		
17	17	67	67	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	346		
17	17	269/4	269/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	347		
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	348		
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	349		
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	350		
17	17	261/4	261/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	351		
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	352		
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	353		
17	17	66	66	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	354		
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	355		
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	356		
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	357		
18	18	68	68	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	358		
18	18	273/4	273/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	359		
18	18	137/2	137/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	360		
18	18	275/4	275/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	361		
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	362		
18	18	70	70	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	363		
18	18	281/4	281/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	364		
18	18	141/2	141/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	365		
18	18	283/4	283/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	366		
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	367		
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	368		
18	18	277/4	277/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	369		
18	18	139/2	139/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	370		
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	371		
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	372		
18	18	285/4	285/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	373		
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	374		
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	375		
19	19	72	72	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	376		
19	19	289/4	289/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	377		
19	19	145/2	145/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	378		
19	19	291/4	291/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	379		
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	380		
19	19	74	74	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	381		
19	19	297/4	297/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	382		
19	19	149/2	149/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	383		
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	384		
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	385		
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	386		
19	19	293/4	293/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	387		
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	388		
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	389		
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	390		
19	19	301/4	301/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	391		
19	19	151/2	151/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	392		
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	393		
20	20	76	76	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	394		
20	20	305/4	305/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	395		
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	396		
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	397		
20	20	77	77	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	398		
20	20	309/4	309/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	399		
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	400		
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	401		
20	20	78	78	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	402		
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	403		
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	404		
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	405		
20	20	79	79	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	406		
20	20	317/4	317/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	407		
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	408		
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	409		
20	20	305/4	305/4	0.5	1/16	1/16	Chord	4/4	1	2	1/8		1/8	1	410		
20	20	307/4	307/4	0.5	3/16	3/16	Chord	4/4	1	2	1/8		1/8	1	411		
20	20	309/4	309/4	0.5	5/16	5/16	Chord	4/4	1	2	1/8		1/8	1	412		
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	413		
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	414		
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	415		
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	416		
20	20	76	76	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	417		
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	418		
20	20	77	77	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	419		
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	420		
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	421		
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	422		
20	20	79	79	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	423		
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	424		
21	21	80	80	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	425		
21	21	321/4	321/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	426		
21	21	161/2	161/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	427		
21	21	323/4	323/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	428		
21	21	81	81	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	429		
21	21	325/4	325/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	430		
21	21	163/2	163/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	431		
21	21	327/4	327/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	432		
21	21	82	82	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	433		
21	21	329/4	329/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	434		
21	21	165/2	165/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	435		
21	21	331/4	331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	436		
21	21	83	83	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	437		
21	21	333/4	333/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	438		
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	439		
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	440		
21	21	80	80	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	441		
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	442		
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	443		
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	444		
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	445		
21	21	82	82	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	446		
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	447		
21	21	83	83	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	448		
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	449		
22	22	84	84	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	450		
22	22	84	84	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	451		
22	22	84	84	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	452		
23	23	345/4	345/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	453		
23	23	173/2	173/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	454		
23	23	347/4	347/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	455		
23	23	87	87	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	456		
23	23	349/4	349/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	457		
23	23	175/2	175/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	458		
23	23	351/4	351/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	459		
23	23	88	88	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	460		
23	23	353/4	353/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	461		
23	23	177/2	177/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	462		
23	23	355/4	355/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	463		
23	23	89	89	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	464		
23	23	357/4	357/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	465		
23	23	179/2	179/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	466		
23	23	359/4	359/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	467		
23	23	86	86	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	468		
23	23	87	87	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	469		
23	23	175/2	175/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	470		
23	23	88	88	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	471		
23	23	177/2	177/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	472		
23	23	89	89	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	473		
23	23	179/2	179/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	474		
24	24	361/4	361/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	475		
24	24	181/2	181/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	476		
24	24	363/4	363/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	477		
24	24	91	91	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	478		
24	24	365/4	365/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	479		
24	24	183/2	183/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	480		
24	24	367/4	367/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	481		
24	24	92	92	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	482		
24	24	369/4	369/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	483		
24	24	185/2	185/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	484		
24	24	371/4	371/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	485		
24	24	93	93	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	486		
24	24	373/4	373/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	487		
24	24	187/2	187/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	488		
24	24	375/4	375/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	489		
24	24	90	90	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	490		
24	24	91	91	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	491		
24	24	183/2	183/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	492		
24	24	92	92	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	493		
24	24	185/2	185/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	494		
24	24	93	93	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	495		
24	24	187/2	187/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	496		
25	25	94	94	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	497		
25	25	377/4	377/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	498		
25	25	189/2	189/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	499		
25	25	379/4	379/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	500		
25	25	95	95	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	501		
25	25	381/4	381/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	502		
25	25	191/2	191/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	503		
25	25	383/4	383/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	504		
25	25	96	96	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	505		
25	25	385/4	385/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	506		
25	25	193/2	193/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	507		
25	25	387/4	387/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	508		
25	25	97	97	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	509		
25	25	389/4	389/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	510		
25	25	195/2	195/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	511		
25	25	391/4	391/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	512		
25	25	94	94	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	513		
25	25	189/2	189/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	514		
25	25	95	95	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	515		
25	25	191/2	191/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	516		
25	25	96	96	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	517		
25	25	193/2	193/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	518		
25	25	97	97	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	519		
25	25	195/2	195/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	520		
26	26	98	98	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	521		
26	26	393/4	393/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	522		
26	26	197/2	197/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	523		
26	26	395/4	395/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	524		
26	26	99	99	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	525		
26	26	397/4	397/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	526		
26	26	199/2	199/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	527		
26	26	399/4	399/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	528		
26	26	100	100	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	529		
26	26	401/4	401/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	530		
26	26	201/2	201/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	531		
26	26	403/4	403/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	532		
26	26	101	101	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	533		
26	26	405/4	405/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	534		
26	26	203/2	203/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	535		
26	26	407/4	407/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	536		
26	26	98	98	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	537		
26	26	197/2	197/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	538		
26	26	99	99	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	539		
26	26	199/2	199/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	540		
26	26	100	100	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	541		
26	26	201/2	201/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	542		
26	26	101	101	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	543		
26	26	203/2	203/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	544		
27	27	102	102	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	545		
27	27	409/4	409/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	546		
27	27	205/2	205/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	547		
27	27	411/4	411/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	548		
27	27	103	103	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	549		
27	27	413/4	413/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	550		
27	27	207/2	207/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	551		
27	27	415/4	415/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	552		
27	27	104	104	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	553		
27	27	417/4	417/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	554		
27	27	209/2	209/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	555		
27	27	419/4	419/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	556		
27	27	105	105	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	557		
27	27	421/4	421/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	558		
27	27	211/2	211/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	559		
27	27	423/4	423/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	560		
27	27	102	102	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	561		
27	27	207/2	207/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	562		
27	27	104	104	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	563		
27	27	209/2	209/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	564		
27	27	211/2	211/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	565		
28	28	106	106	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	566		
28	28	425/4	425/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	567		
28	28	213/2	213/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	568		
28	28	427/4	427/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	569		
28	28	107	107	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	570		
28	28	429/4	429/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	571		
28	28	215/2	215/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	572		
28	28	431/4	431/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	573		
28	28	108	108	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	574		
28	28	433/4	433/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	575		
28	28	217/2	217/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	576		
28	28	435/4	435/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	577		
28	28	109	109	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	578		
28	28	437/4	437/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	579		
28	28	219/2	219/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	580		
28	28	439/4	439/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	581		
28	28	106	106	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	582		
28	28	213/2	213/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	583		
28	28	215/2	215/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	584		
