mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
4	4	11/2	11/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	20			
4	4	9/2	9/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	21			
5	5	6	6	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	22			
5	5	25/4	25/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	23			
5	5	13/2	13/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	24			
5	5	27/4	27/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	25			
5	5	7	7	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	26			
5	5	6	6	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	27			
5	5	7	7	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	28			
6	6	15/2	15/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	29	ornamentTrill		
6	6	8	8	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	30			
6	6	17/2	17/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	31			
6	6	15/2	15/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	32			
6	6	8	8	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	33			
6	6	17/2	17/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	34			
7	7	9	9	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	35			
7	7	37/4	37/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	36			
7	7	19/2	19/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	37			
7	7	39/4	39/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	38			
7	7	10	10	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	39			
7	7	9	9	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	40			
7	7	10	10	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	41			
8	8	21/2	21/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	42	ornamentTrill		
8	8	11	11	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	43			
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	44			
8	8	21/2	21/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	45			
8	8	11	11	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	46			
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	47			
9	9	12	12	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	48			
9	9	49/4	49/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	49			
9	9	25/2	25/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	50			
9	9	51/4	51/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	51			
9	9	13	13	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	52			
9	9	12	12	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	53			
9	9	13	13	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	54			
10	10	27/2	27/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	55			
10	10	14	14	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	56			
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	57			
10	10	27/2	27/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	58			
10	10	14	14	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	59			
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	60			
11	11	15	15	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	61			
11	11	15	15	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	62			
11	11	61/4	61/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	63			
11	11	31/2	31/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	64			
11	11	63/4	63/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	65			
11	11	16	16	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	66			
11	11	65/4	65/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	67			
12	12	33/2	33/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	68			
12	12	67/4	67/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	69			
12	12	17	17	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	70			
12	12	69/4	69/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	71			
12	12	35/2	35/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	72			
12	12	71/4	71/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	73			
12	12	33/2	33/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	74			
13	13	18	18	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	75			
13	13	18	18	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	76			
13	13	73/4	73/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	77			
13	13	37/2	37/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	78			
13	13	75/4	75/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	79			
13	13	19	19	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	80			
13	13	77/4	77/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	81			
14	14	39/2	39/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	82			
14	14	79/4	79/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	83			
14	14	20	20	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	84			
14	14	81/4	81/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	85			
14	14	41/2	41/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	86			
14	14	83/4	83/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	87			
14	14	39/2	39/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	88			
15	15	21	21	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	89			
15	15	21	21	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	90			
15	15	85/4	85/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	91			
15	15	43/2	43/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	92			
15	15	87/4	87/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	93			
15	15	22	22	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	94			
15	15	89/4	89/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	95			
16	16	45/2	45/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	96			
16	16	91/4	91/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	97			
16	16	23	23	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	98			
16	16	93/4	93/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	99			
16	16	47/2	47/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	100			
16	16	95/4	95/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	101			
16	16	45/2	45/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	102			
17	17	24	24	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	103			
17	17	97/4	97/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	104			
17	17	49/2	49/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	105			
17	17	99/4	99/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	106			
17	17	25	25	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	107			
17	17	101/4	101/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	108			
17	17	24	24	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	109	ornamentTrill		
18	18	51/2	51/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	110			
18	18	103/4	103/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	111			
18	18	26	26	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	112			
18	18	105/4	105/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	113			
18	18	53/2	53/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	114			
18	18	107/4	107/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	115			
18	18	51/2	51/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	116	ornamentTrill		
19	19	27	27	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	117			
19	19	109/4	109/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	118			
19	19	55/2	55/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	119			
19	19	111/4	111/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	120			
19	19	28	28	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	121			
19	19	113/4	113/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	122			
19	19	27	27	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	123	ornamentTrill		
20	20	57/2	57/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	124			
20	20	115/4	115/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	125			
20	20	29	29	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	126			
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	127			
20	20	59/2	59/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	128			
20	20	119/4	119/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	129			
20	20	57/2	57/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	130			
20	20	29	29	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	131			
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	132			
21	21	30	30	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	133			
21	21	31	31	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	134			
21	21	30	30	0.125	0	0	Chord	3/8	1	2	1/32		1/32	1	135			
21	21	241/8	241/8	0.125	1/32	1/32	Chord	3/8	1	2	1/32		1/32	1	136			
21	21	121/4	121/4	0.125	1/16	1/16	Chord	3/8	1	2	1/32		1/32	1	137			
21	21	243/8	243/8	0.125	3/32	3/32	Chord	3/8	1	2	1/32		1/32	1	138			
21	21	61/2	61/2	0.125	1/8	1/8	Chord	3/8	1	2	1/32		1/32	1	139			
21	21	245/8	245/8	0.125	5/32	5/32	Chord	3/8	1	2	1/32		1/32	1	140			
21	21	123/4	123/4	0.125	3/16	3/16	Chord	3/8	1	2	1/32		1/32	1	141			
21	21	247/8	247/8	0.0625	7/32	7/32	Chord	3/8	1	2	1/64		1/64	1	142			
21	21	495/16	495/16	0.0625	15/64	15/64	Chord	3/8	1	2	1/64		1/64	1	143			
21	21	31	31	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	144			
22	22	63/2	63/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	145			
22	22	127/4	127/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	146			
22	22	32	32	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	147	ornamentTrill		
22	22	131/4	131/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	148			
22	22	263/8	263/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	149			
22	22	63/2	63/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	150			
22	22	32	32	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	151			
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	152			
22	22	63/2	63/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	153			
22	22	32	32	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	154			
23	23	133/4	133/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	155			
23	23	67/2	67/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	156			
23	23	135/4	135/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	157			
23	23	34	34	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	158			
23	23	137/4	137/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	159			
23	23	33	33	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	160			
24	24	69/2	69/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	161			
24	24	35	35	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	162	ornamentTrill		
24	24	69/2	69/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	163			
24	24	35	35	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	164			
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	165			
25	25	36	36	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	166			
25	25	145/4	145/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	167			
25	25	73/2	73/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	168			
25	25	147/4	147/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	169			
25	25	37	37	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	170			
25	25	149/4	149/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	171			
25	25	36	36	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	172			
26	26	75/2	75/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	173			
26	26	38	38	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	174	ornamentTrill		
26	26	75/2	75/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	175			
26	26	38	38	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	176			
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	177			
27	27	39	39	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	178			
27	27	157/4	157/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	179			
27	27	79/2	79/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	180			
27	27	159/4	159/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	181			
27	27	40	40	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	182			
27	27	161/4	161/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	183			
27	27	39	39	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	184			
28	28	81/2	81/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	185			
28	28	163/4	163/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	186			
28	28	41	41	0.0	1/8	1/8	Chord	3/8	1	1	0	appoggiatura	1/16	1	187			
28	28	41	41	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	188	ornamentTrill		
28	28	81/2	81/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	189			
28	28	41	41	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	190			
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	191			
29	29	42	42	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	192			
29	29	169/4	169/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	193			
29	29	85/2	85/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	194			
29	29	171/4	171/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	195			
29	29	43	43	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	196			
29	29	173/4	173/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	197			
29	29	42	42	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	198			
30	30	87/2	87/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	199			
30	30	175/4	175/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	200			
30	30	44	44	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	201	ornamentTrill		
30	30	87/2	87/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	202			
30	30	44	44	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	203			
30	30	89/2	89/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	204			
31	31	45	45	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	205			
31	31	181/4	181/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	206			
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	207			
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	208			
31	31	46	46	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	209			
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	210			
31	31	45	45	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	211			
31	31	91/2	91/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	212			
31	31	46	46	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	213			
32	32	93/2	93/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	214			
32	32	187/4	187/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	215			
32	32	47	47	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	216			
32	32	189/4	189/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	217			
32	32	95/2	95/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	218			
32	32	191/4	191/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	219			
32	32	93/2	93/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	220			
32	32	47	47	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	221			
32	32	95/2	95/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	222			
33	33	48	48	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	223			
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	224			
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	225			
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	226			
33	33	49	49	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	227			
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	228			
33	33	48	48	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	229			
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	230			
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	231			
33	33	49	49	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	232			
34	34	99/2	99/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	233			
34	34	199/4	199/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	234			
34	34	50	50	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	235	ornamentTrill		
34	34	203/4	203/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	236			
34	34	407/8	407/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	237			
34	34	99/2	99/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	238			
34	34	50	50	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	239			
34	34	101/2	101/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	240			
34	34	99/2	99/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	241			
34	34	50	50	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	242			
35	35	51	51	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	243			
35	35	205/4	205/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	244			
35	35	103/2	103/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	245			
35	35	207/4	207/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	246			
35	35	52	52	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	247			
35	35	209/4	209/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	248			
35	35	51	51	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	249			
35	35	103/2	103/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	250			
35	35	52	52	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	251			
36	36	105/2	105/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	252			
36	36	211/4	211/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	253			
36	36	53	53	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	254			
36	36	213/4	213/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	255			
36	36	107/2	107/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	256			
36	36	215/4	215/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	257			
36	36	105/2	105/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	258			
36	36	53	53	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	259			
36	36	107/2	107/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	260			
36	36	53	53	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	261			
36	36	107/2	107/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	262			
37	37	54	54	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	263			
37	37	217/4	217/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	264			
37	37	109/2	109/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	265			
37	37	219/4	219/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	266			
37	37	55	55	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	267			
37	37	221/4	221/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	268			
37	37	54	54	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	269			
37	37	54	54	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	270			
37	37	109/2	109/2	0.25	1/8	1/8	Chord	3/8	2	2	1/16		1/16	1	271			
37	37	219/4	219/4	0.25	3/16	3/16	Chord	3/8	2	2	1/16		1/16	1	272			
37	37	55	55	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	273			
38	38	111/2	111/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	274			
38	38	223/4	223/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	275			
38	38	56	56	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	276	ornamentTrill		
38	38	227/4	227/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	277			
38	38	455/8	455/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	278			
38	38	111/2	111/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	279			
38	38	56	56	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	280			
38	38	113/2	113/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	281			
38	38	111/2	111/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	282			
38	38	56	56	1.0	1/8	1/8	Chord	3/8	2	2	1/4		1/4	1	283			
39	39	57	57	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	284			
39	39	229/4	229/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	285			
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	286			
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	287			
39	39	58	58	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	288			
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	289			
39	39	57	57	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	290			
40	40	117/2	117/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	291			
40	40	235/4	235/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	292			
