mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
3	3	23/4	23/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	20		
3	3	4	4	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	21		
3	3	5	5	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	22		
4	4	6	6	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	23	ornamentTrill	
4	4	13/2	13/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	24		
4	4	27/4	27/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	25		
4	4	7	7	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	26		
4	4	6	6	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	27		
5	5	8	8	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	28		
5	5	17/2	17/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	29		
5	5	35/4	35/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	30		
5	5	9	9	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	31		
5	5	19/2	19/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	32		
5	5	39/4	39/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	33		
5	5	8	8	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	34		
5	5	9	9	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	35		
5	5	8	8	1.0	0	0	Chord	2/4	1	3	1/4		1/4	1	36		
5	5	9	9	1.0	1/4	1/4	Chord	2/4	1	3	1/4		1/4	1	37		
5	5	8	8	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	38		
5	5	9	9	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	39		
6	6	10	10	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	40		
6	6	10	10	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	41		
6	6	10	10	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	42		
6	6	41/4	41/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	43		
6	6	21/2	21/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	44		
6	6	43/4	43/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	45		
6	6	11	11	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	46		
6	6	45/4	45/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	47		
6	6	23/2	23/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	48		
6	6	47/4	47/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	49		
7	7	12	12	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	50		
7	7	13	13	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	51		
7	7	12	12	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	52		
7	7	49/4	49/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	53		
7	7	25/2	25/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	54		
7	7	51/4	51/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	55		
7	7	13	13	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	56		
7	7	53/4	53/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	57		
7	7	27/2	27/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	58		
7	7	55/4	55/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	59		
8	8	14	14	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	60		
8	8	29/2	29/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	61		
8	8	59/4	59/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	62		
8	8	15	15	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	63		
8	8	14	14	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	64		
8	8	14	14	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	65		
9	9	16	16	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	66		
9	9	65/4	65/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	67		
9	9	33/2	33/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	68		
9	9	67/4	67/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	69		
9	9	17	17	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	70		
9	9	69/4	69/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	71		
9	9	35/2	35/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	72		
9	9	71/4	71/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	73		
9	9	16	16	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	74		
10	10	18	18	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	75		
10	10	73/4	73/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	76		
10	10	37/2	37/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	77		
10	10	75/4	75/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	78		
10	10	19	19	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	79		
10	10	77/4	77/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	80		
10	10	39/2	39/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	81		
10	10	79/4	79/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	82		
10	10	18	18	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	83		
10	10	19	19	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	84		
11	11	20	20	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	85		
11	11	81/4	81/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	86		
11	11	41/2	41/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	87		
11	11	83/4	83/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	88		
11	11	21	21	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	89		
11	11	85/4	85/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	90		
11	11	43/2	43/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	91		
11	11	87/4	87/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	92		
11	11	20	20	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	93		
11	11	21	21	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	94		
12	12	22	22	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	95		
12	12	22	22	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	96		
12	12	23	23	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	97		
12	12	93/4	93/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	98		
12	12	47/2	47/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	99		
12	12	95/4	95/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	100		
12	12	89/4	89/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	101		
12	12	45/2	45/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	102		
12	12	91/4	91/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	103		
13	13	24	24	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	104		
13	13	97/4	97/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	105		
13	13	49/2	49/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	106		
13	13	99/4	99/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	107		
13	13	103/4	103/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	108		
13	13	25	25	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	109		
13	13	101/4	101/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	110		
13	13	51/2	51/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	111		
13	13	103/4	103/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	112		
13	13	24	24	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	113		
14	14	26	26	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	114		
14	14	26	26	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	115		
14	14	105/4	105/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	116		
14	14	53/2	53/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	117		
14	14	107/4	107/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	118		
14	14	27	27	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	119		
14	14	109/4	109/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	120		
14	14	55/2	55/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	121		
14	14	111/4	111/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	122		
15	15	28	28	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	123		
15	15	113/4	113/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	124		
15	15	57/2	57/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	125		
15	15	115/4	115/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	126		
15	15	119/4	119/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	127		
15	15	29	29	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	128		
15	15	117/4	117/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	129		
15	15	59/2	59/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	130		
15	15	119/4	119/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	131		
15	15	28	28	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	132		
16	16	30	30	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	133		
16	16	30	30	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	134		
16	16	31	31	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	135		
16	16	125/4	125/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	136		
16	16	63/2	63/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	137		
16	16	127/4	127/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	138		
16	16	121/4	121/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	139		
16	16	61/2	61/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	140		
16	16	123/4	123/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	141		
17	17	32	32	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	142		
17	17	129/4	129/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	143		
17	17	65/2	65/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	144		
17	17	131/4	131/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	145		
17	17	135/4	135/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	146		
17	17	33	33	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	147		
17	17	133/4	133/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	148		
17	17	67/2	67/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	149		
17	17	135/4	135/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	150		
17	17	32	32	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	151		
18	18	34	34	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	152		
18	18	34	34	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	153		
18	18	137/4	137/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	154		
18	18	69/2	69/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	155		
18	18	139/4	139/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	156		
18	18	35	35	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	157		
18	18	141/4	141/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	158		
18	18	71/2	71/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	159		
18	18	143/4	143/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	160		
19	19	36	36	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	161		
19	19	145/4	145/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	162		
19	19	73/2	73/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	163		
19	19	147/4	147/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	164		
19	19	151/4	151/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	165		
19	19	37	37	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	166		
19	19	149/4	149/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	167		
19	19	75/2	75/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	168		
19	19	151/4	151/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	169		
19	19	36	36	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	170		
20	20	38	38	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	171		
20	20	38	38	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	172		
20	20	153/4	153/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	173		
20	20	77/2	77/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	174		
20	20	155/4	155/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	175		
20	20	39	39	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	176		
20	20	157/4	157/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	177		
20	20	79/2	79/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	178		
20	20	159/4	159/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	179		
21	21	40	40	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	180		
21	21	161/4	161/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	181		
21	21	81/2	81/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	182		
21	21	163/4	163/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	183		
21	21	167/4	167/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	184		
21	21	41	41	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	185		
21	21	165/4	165/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	186		
21	21	83/2	83/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	187		
21	21	167/4	167/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	188		
21	21	40	40	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	189		
22	22	42	42	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	190		
22	22	42	42	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	191		
22	22	169/4	169/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	192		
22	22	85/2	85/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	193		
22	22	171/4	171/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	194		
22	22	43	43	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	195		
22	22	173/4	173/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	196		
22	22	87/2	87/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	197		
22	22	175/4	175/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	198		
23	23	44	44	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	199		
23	23	177/4	177/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	200		
23	23	89/2	89/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	201		
23	23	179/4	179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	202		
23	23	183/4	183/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	203		
23	23	45	45	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	204		
23	23	181/4	181/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	205		
23	23	91/2	91/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	206		
23	23	183/4	183/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	207		
23	23	44	44	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	208		
24	24	46	46	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	209		
24	24	46	46	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	210		
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	211		
24	24	46	46	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	212		
24	24	47	47	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	213		
25	25	48	48	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	214		
25	25	193/4	193/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	215		
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	216		
25	25	195/4	195/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	217		
25	25	49	49	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	218		
25	25	197/4	197/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	219		
25	25	99/2	99/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	220		
25	25	199/4	199/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	221		
25	25	48	48	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	222		
25	25	49	49	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	223		
26	26	50	50	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	224		
26	26	201/4	201/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	225		
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	226		
26	26	203/4	203/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	227		
26	26	51	51	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	228		
26	26	205/4	205/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	229		
26	26	103/2	103/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	230		
26	26	207/4	207/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	231		
26	26	50	50	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	232		
26	26	51	51	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	233		
27	27	52	52	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	234		
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	235		
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	236		
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	237		
27	27	53	53	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	238		
27	27	213/4	213/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	239		
27	27	107/2	107/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	240		
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	241		
27	27	52	52	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	242		
27	27	53	53	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	243		
28	28	54	54	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	244		
28	28	54	54	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	245		
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	246		
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	247		
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	248		
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	249		
28	28	55	55	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	250		
29	29	56	56	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	251		
29	29	225/4	225/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	252		
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	253		
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	254		
29	29	57	57	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	255		
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	256		
29	29	115/2	115/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	257		
29	29	231/4	231/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	258		
29	29	56	56	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	259		
29	29	57	57	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	260		
30	30	58	58	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	261		
30	30	233/4	233/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	262		
30	30	117/2	117/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	263		
30	30	235/4	235/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	264		
30	30	59	59	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	265		
30	30	237/4	237/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	266		
30	30	119/2	119/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	267		
30	30	239/4	239/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	268		
30	30	58	58	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	269		
30	30	59	59	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	270		
31	31	60	60	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	271		
31	31	241/4	241/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	272		
31	31	121/2	121/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	273		
31	31	243/4	243/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	274		
31	31	61	61	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	275		
31	31	245/4	245/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	276		
31	31	123/2	123/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	277		
31	31	247/4	247/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	278		
31	31	60	60	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	279		
31	31	61	61	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	280		
32	32	62	62	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	281		
32	32	62	62	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	282	ornamentMordent	
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	283		
32	32	249/4	249/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	284		
32	32	125/2	125/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	285		
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	286		
32	32	63	63	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	287		
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	288		
33	33	64	64	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	289		
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	290		
33	33	131/2	131/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	291		
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	292		
33	33	64	64	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	293		
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	294		
