mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
37	37	55	55	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	292			
38	38	111/2	111/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	293			
38	38	223/4	223/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	294			
38	38	56	56	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	295			
38	38	225/4	225/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	296			
38	38	113/2	113/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	297			
38	38	227/4	227/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	298			
38	38	111/2	111/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	299			
39	39	229/4	229/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	300			
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	301			
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	302			
39	39	58	58	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	303			
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	304			
39	39	57	57	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	305			
39	39	115/2	115/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	306			
39	39	58	58	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	307			
40	40	117/2	117/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	308			
40	40	235/4	235/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	309			
40	40	59	59	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	310			
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	311			
40	40	119/2	119/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	312			
40	40	239/4	239/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	313			
40	40	117/2	117/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	314			
40	40	59	59	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	315			
40	40	119/2	119/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	316			
41	41	60	60	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	317			
41	41	241/4	241/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	318			
41	41	121/2	121/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	319	ornamentTrill		
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	320			
41	41	60	60	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	321			
41	41	121/2	121/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	322			
41	41	61	61	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	323			
42	42	123/2	123/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	324			
42	42	123/2	123/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	325			
42	42	62	62	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	326			
42	42	125/2	125/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	327			
43	43	253/4	253/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	328			
43	43	127/2	127/2	0.0	1/8	1/8	Chord	3/8	1	1	0	grace16	1/16	1	329			
43	43	127/2	127/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	330			
43	43	255/4	255/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	331			
43	43	64	64	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	332			
43	43	257/4	257/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	333			
43	43	63	63	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	334			
43	43	64	64	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	335			
44	44	259/4	259/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	336			
44	44	65	65	0.0	1/8	1/8	Chord	3/8	1	1	0	grace16	1/16	1	337			
44	44	65	65	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	338			
44	44	261/4	261/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	339			
44	44	131/2	131/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	340			
44	44	263/4	263/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	341			
44	44	129/2	129/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	342			
44	44	131/2	131/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	343			
45	45	66	66	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	344			
45	45	265/4	265/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	345			
45	45	133/2	133/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	346			
45	45	267/4	267/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	347			
45	45	67	67	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	348			
45	45	269/4	269/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	349			
45	45	66	66	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	350			
45	45	66	66	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	351			
45	45	133/2	133/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	352			
45	45	67	67	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	353			
46	46	135/2	135/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	354			
46	46	135/2	135/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	355			
46	46	271/4	271/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	356			
46	46	68	68	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	357			
46	46	273/4	273/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	358			
46	46	137/2	137/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	359			
46	46	275/4	275/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	360			
47	47	277/4	277/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	361			
47	47	139/2	139/2	0.0	1/8	1/8	Chord	3/8	1	1	0	appoggiatura	1/16	1	362			
47	47	139/2	139/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	363			
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	364			
47	47	70	70	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	365			
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	366			
47	47	69	69	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	367			
47	47	139/2	139/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	368			
47	47	70	70	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	369			
48	48	283/4	283/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	370			
48	48	71	71	0.0	1/8	1/8	Chord	3/8	1	1	0	grace16	1/16	1	371			
48	48	71	71	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	372			
48	48	285/4	285/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	373			
48	48	143/2	143/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	374			
48	48	287/4	287/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	375			
48	48	141/2	141/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	376			
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	377			
49	49	72	72	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	378			
49	49	289/4	289/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	379			
49	49	145/2	145/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	380			
49	49	291/4	291/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	381			
49	49	73	73	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	382			
49	49	293/4	293/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	383			
49	49	72	72	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	384			
49	49	72	72	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	385			
49	49	145/2	145/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	386			
49	49	73	73	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	387			
50	50	147/2	147/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	388			
50	50	295/4	295/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	389			
50	50	74	74	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	390			
50	50	297/4	297/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	391			
50	50	149/2	149/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	392			
50	50	299/4	299/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	393			
50	50	147/2	147/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	394			
51	51	301/4	301/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	395			
51	51	151/2	151/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	396			
51	51	303/4	303/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	397			
51	51	76	76	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	398			
51	51	305/4	305/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	399			
51	51	75	75	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	400			
51	51	151/2	151/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	401			
51	51	76	76	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	402			
52	52	153/2	153/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	403			
52	52	77	77	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	404			
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	405			
52	52	153/2	153/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	406			
52	52	307/4	307/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	407			
52	52	77	77	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	408			
52	52	309/4	309/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	409			
52	52	155/2	155/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	410			
52	52	311/4	311/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	411			
53	53	313/4	313/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	412			
53	53	157/2	157/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	413			
53	53	315/4	315/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	414			
53	53	79	79	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	415			
53	53	317/4	317/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	416			
53	53	78	78	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	417			
53	53	157/2	157/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	418			
53	53	79	79	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	419			
54	54	159/2	159/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	420			
54	54	80	80	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	421			
54	54	161/2	161/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	422			
54	54	159/2	159/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	423			
54	54	319/4	319/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	424			
54	54	80	80	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	425			
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	426			
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	427			
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	428			
55	55	325/4	325/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	429			
55	55	163/2	163/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	430			
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	431			
55	55	82	82	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	432			
55	55	329/4	329/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	433			
55	55	81	81	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	434			
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	435			
55	55	82	82	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	436			
56	56	165/2	165/2	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	437			
56	56	333/4	333/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	438			
56	56	167/2	167/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	439			
56	56	165/2	165/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	440			
56	56	331/4	331/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	441			
56	56	83	83	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	442			
56	56	333/4	333/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	443			
56	56	167/2	167/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	444			
56	56	335/4	335/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	445			
57	57	84	84	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	446			
57	57	337/4	337/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	447			
57	57	169/2	169/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	448			
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	449			
57	57	85	85	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	450			
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	451			
57	57	84	84	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	452			
57	57	169/2	169/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	453			
57	57	85	85	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	454			
58	58	171/2	171/2	0.0	0	0	Chord	3/8	1	1	0	grace32	1/32	1	455			
58	58	171/2	171/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	456			
58	58	171/2	171/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	457			
59	59	349/4	349/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	458			
59	59	175/2	175/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	459			
59	59	351/4	351/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	460			
59	59	88	88	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	461			
59	59	353/4	353/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	462			
59	59	87	87	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	463			
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	464			
59	59	88	88	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	465			
60	60	177/2	177/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	466			
60	60	89	89	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	467			
60	60	179/2	179/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	468			
60	60	177/2	177/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	469			
60	60	355/4	355/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	470			
60	60	89	89	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	471			
60	60	357/4	357/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	472			
60	60	179/2	179/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	473			
60	60	359/4	359/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	474			
61	61	361/4	361/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	475			
61	61	181/2	181/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	476			
61	61	363/4	363/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	477			
61	61	91	91	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	478			
61	61	365/4	365/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	479			
61	61	90	90	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	480			
61	61	181/2	181/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	481			
61	61	91	91	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	482			
62	62	183/2	183/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	483			
62	62	92	92	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	484			
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	485			
62	62	183/2	183/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	486			
62	62	367/4	367/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	487			
62	62	92	92	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	488			
62	62	369/4	369/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	489			
62	62	185/2	185/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	490			
62	62	371/4	371/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	491			
63	63	373/4	373/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	492			
63	63	187/2	187/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	493			
63	63	375/4	375/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	494			
63	63	94	94	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	495			
63	63	377/4	377/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	496			
63	63	93	93	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	497			
63	63	187/2	187/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	498			
63	63	94	94	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	499			
64	64	189/2	189/2	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	500			
64	64	381/4	381/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	501			
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	502			
64	64	189/2	189/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	503			
64	64	379/4	379/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	504			
64	64	95	95	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	505			
64	64	381/4	381/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	506			
64	64	191/2	191/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	507			
64	64	383/4	383/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	508			
65	65	96	96	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	509			
65	65	385/4	385/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	510			
65	65	193/2	193/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	511			
65	65	387/4	387/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	512			
65	65	97	97	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	513			
65	65	389/4	389/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	514			
65	65	96	96	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	515			
65	65	193/2	193/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	516			
65	65	97	97	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	517			
66	66	391/4	391/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	518			
66	66	98	98	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	519			
66	66	195/2	195/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	520			
66	66	393/4	393/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	521			
66	66	197/2	197/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	522			
66	66	395/4	395/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	523			
67	67	99	99	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	524			
67	67	397/4	397/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	525			
67	67	199/2	199/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	526			
67	67	100	100	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	527			
67	67	99	99	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	528			
67	67	399/4	399/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	529			
67	67	100	100	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	530			
67	67	401/4	401/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	531			
68	68	201/2	201/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	532			
68	68	403/4	403/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	533			
68	68	101	101	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	534			
68	68	203/2	203/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	535			
68	68	201/2	201/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	536			
68	68	405/4	405/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	537			
68	68	203/2	203/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	538			
68	68	407/4	407/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	539			
69	69	102	102	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	540			
69	69	409/4	409/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	541			
69	69	205/2	205/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	542			
69	69	103	103	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	543			
69	69	102	102	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	544			
69	69	411/4	411/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	545			
69	69	103	103	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	546			
69	69	413/4	413/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	547			
70	70	207/2	207/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	548			
70	70	415/4	415/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	549			
70	70	104	104	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	550			
70	70	209/2	209/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	551			
70	70	207/2	207/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	552			
70	70	417/4	417/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	553			
70	70	209/2	209/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	554			
70	70	419/4	419/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	555			
71	71	105	105	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	556			
71	71	421/4	421/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	557			
71	71	211/2	211/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	558			
71	71	423/4	423/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	559			
71	71	106	106	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	560			
71	71	425/4	425/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	561			
71	71	105	105	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	562			
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	563			
71	71	106	106	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	564			
72	72	213/2	213/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	565			
72	72	427/4	427/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	566			
72	72	107	107	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	567			
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	568			
72	72	213/2	213/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	569			
72	72	429/4	429/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	570			
72	72	215/2	215/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	571			
72	72	431/4	431/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	572			
73	73	108	108	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	573			
73	73	433/4	433/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	574			
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	575			
73	73	109	109	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	576			
73	73	108	108	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	577			
73	73	435/4	435/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	578			
73	73	109	109	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	579			
73	73	437/4	437/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	580			
74	74	219/2	219/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	581			
74	74	439/4	439/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	582			
74	74	110	110	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	583			
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	584			
74	74	219/2	219/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	585			
74	74	441/4	441/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	586			
