mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
3	3	15/4	15/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	20		
3	3	4	4	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	21		
3	3	17/4	17/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	22		
4	4	9/2	9/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	23		
4	4	19/4	19/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	24		
4	4	5	5	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	25		
4	4	21/4	21/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	26		
4	4	11/2	11/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	27		
4	4	9/2	9/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	28		
4	4	5	5	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	29		
4	4	11/2	11/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	30		
5	5	6	6	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	31		
5	5	25/4	25/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	32		
5	5	13/2	13/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	33		
5	5	27/4	27/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	34		
5	5	7	7	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	35		
5	5	29/4	29/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	36		
5	5	6	6	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	37		
5	5	25/4	25/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	38		
5	5	13/2	13/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	39		
5	5	27/4	27/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	40		
5	5	7	7	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	41		
5	5	29/4	29/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	42		
6	6	15/2	15/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	43		
6	6	31/4	31/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	44		
6	6	8	8	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	45		
6	6	33/4	33/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	46		
6	6	17/2	17/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	47		
6	6	15/2	15/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	48		
6	6	8	8	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	49		
6	6	17/2	17/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	50		
7	7	9	9	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	51		
7	7	37/4	37/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	52		
7	7	19/2	19/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	53		
7	7	39/4	39/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	54		
7	7	10	10	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	55		
7	7	9	9	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	56		
7	7	19/2	19/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	57		
7	7	10	10	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	58		
8	8	21/2	21/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	59		
8	8	43/4	43/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	60		
8	8	11	11	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	61		
8	8	45/4	45/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	62		
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	63		
8	8	21/2	21/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	64		
8	8	11	11	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	65		
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	66		
9	9	12	12	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	67		
9	9	49/4	49/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	68		
9	9	25/2	25/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	69		
9	9	51/4	51/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	70		
9	9	13	13	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	71		
9	9	53/4	53/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	72		
9	9	12	12	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	73		
9	9	25/2	25/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	74		
9	9	13	13	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	75		
10	10	27/2	27/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	76		
10	10	55/4	55/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	77		
10	10	14	14	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	78		
10	10	57/4	57/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	79		
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	80		
10	10	27/2	27/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	81		
11	11	15	15	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	82		
11	11	31/2	31/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	83		
11	11	16	16	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	84		
11	11	16	16	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	85		
11	11	15	15	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	86		
11	11	61/4	61/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	87		
11	11	31/2	31/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	88		
11	11	63/4	63/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	89		
12	12	33/2	33/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	90		
12	12	17	17	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	91		
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	92		
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	93		
12	12	33/2	33/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	94		
12	12	67/4	67/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	95		
12	12	17	17	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	96		
12	12	69/4	69/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	97		
13	13	18	18	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	98		
13	13	37/2	37/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	99		
13	13	19	19	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	100		
13	13	77/4	77/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	101		
13	13	18	18	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	102		
13	13	73/4	73/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	103		
13	13	37/2	37/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	104		
13	13	75/4	75/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	105		
13	13	19	19	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	106		
14	14	39/2	39/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	107		
14	14	79/4	79/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	108		
14	14	20	20	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	109		
14	14	81/4	81/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	110		
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	111		
14	14	39/2	39/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	112		
15	15	22	22	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	113		
15	15	21	21	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	114		
15	15	43/2	43/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	115		
15	15	22	22	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	116		
15	15	21	21	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	117		
15	15	85/4	85/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	118		
15	15	43/2	43/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	119		
15	15	87/4	87/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	120		
16	16	47/2	47/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	121		
16	16	45/2	45/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	122		
16	16	23	23	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	123		
16	16	47/2	47/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	124		
16	16	45/2	45/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	125		
16	16	91/4	91/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	126		
16	16	23	23	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	127		
16	16	93/4	93/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	128		
17	17	24	24	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	129		
17	17	49/2	49/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	130		
17	17	25	25	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	131		
17	17	101/4	101/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	132		
17	17	24	24	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	133		
17	17	97/4	97/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	134		
17	17	49/2	49/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	135		
17	17	99/4	99/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	136		
17	17	25	25	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	137		
18	18	51/2	51/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	138		
18	18	103/4	103/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	139		
18	18	26	26	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	140		
18	18	105/4	105/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	141		
18	18	53/2	53/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	142		
18	18	51/2	51/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	143		
19	19	27	27	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	144		
19	19	109/4	109/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	145		
19	19	55/2	55/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	146		
19	19	111/4	111/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	147		
19	19	28	28	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	148		
19	19	27	27	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	149		
19	19	109/4	109/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	150		
19	19	55/2	55/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	151		
19	19	111/4	111/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	152		
20	20	57/2	57/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	153		
20	20	115/4	115/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	154		
20	20	29	29	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	155		
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	156		
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	157		
20	20	57/2	57/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	158		
20	20	115/4	115/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	159		
20	20	29	29	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	160		
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	161		
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	162		
21	21	30	30	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	163		
21	21	121/4	121/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	164		
21	21	61/2	61/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	165		
21	21	123/4	123/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	166		
21	21	31	31	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	167		
21	21	125/4	125/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	168		
21	21	30	30	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	169		
21	21	121/4	121/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	170		
21	21	61/2	61/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	171		
21	21	123/4	123/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	172		
22	22	63/2	63/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	173		
22	22	32	32	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	174	ornamentTrill	
22	22	63/2	63/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	175		
23	23	33	33	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	176		
23	23	133/4	133/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	177		
23	23	67/2	67/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	178		
23	23	135/4	135/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	179		
23	23	34	34	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	180		
23	23	33	33	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	181		
23	23	133/4	133/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	182		
23	23	67/2	67/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	183		
23	23	135/4	135/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	184		
24	24	69/2	69/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	185		
24	24	139/4	139/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	186		
24	24	35	35	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	187		
24	24	141/4	141/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	188		
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	189		
24	24	69/2	69/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	190		
24	24	139/4	139/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	191		
24	24	35	35	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	192		
24	24	141/4	141/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	193		
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	194		
25	25	36	36	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	195		
25	25	145/4	145/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	196		
25	25	73/2	73/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	197		
25	25	147/4	147/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	198		
25	25	37	37	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	199		
25	25	149/4	149/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	200		
25	25	36	36	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	201		
25	25	145/4	145/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	202		
25	25	73/2	73/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	203		
25	25	147/4	147/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	204		
25	25	37	37	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	205		
26	26	75/2	75/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	206		
26	26	38	38	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	207	ornamentTrill	
26	26	75/2	75/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	208		
27	27	39	39	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	209		
27	27	313/8	313/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	210		
27	27	157/4	157/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	211		
27	27	79/2	79/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	212		
27	27	159/4	159/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	213		
27	27	40	40	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	214		
27	27	161/4	161/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	215		
27	27	39	39	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	216		
27	27	79/2	79/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	217		
27	27	40	40	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	218		
28	28	81/2	81/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	219		
28	28	325/8	325/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	220		
28	28	163/4	163/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	221		
28	28	41	41	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	222		
28	28	165/4	165/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	223		
28	28	83/2	83/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	224		
28	28	167/4	167/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	225		
28	28	81/2	81/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	226		
28	28	41	41	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	227		
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	228		
29	29	42	42	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	229		
29	29	337/8	337/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	230		
29	29	169/4	169/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	231		
29	29	85/2	85/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	232		
29	29	171/4	171/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	233		
29	29	43	43	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	234		
29	29	173/4	173/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	235		
29	29	42	42	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	236		
29	29	85/2	85/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	237		
29	29	43	43	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	238		
30	30	87/2	87/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	239		
30	30	44	44	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	240	ornamentTrill	
30	30	87/2	87/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	241		
30	30	44	44	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	242		
30	30	87/2	87/2	1.5	0	0	Chord	3/8	2	2	3/8		1/4	3/2	243		
31	31	45	45	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	244		
31	31	361/8	361/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	245		
31	31	181/4	181/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	246		
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	247		
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	248		
31	31	46	46	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	249		
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	250		
31	31	45	45	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	251		
31	31	91/2	91/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	252		
31	31	46	46	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	253		
32	32	93/2	93/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	254		
32	32	373/8	373/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	255		
32	32	187/4	187/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	256		
32	32	47	47	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	257		
32	32	189/4	189/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	258		
32	32	95/2	95/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	259		
32	32	191/4	191/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	260		
32	32	93/2	93/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	261		
32	32	47	47	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	262		
32	32	95/2	95/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	263		
33	33	48	48	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	264		
33	33	385/8	385/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	265		
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	266		
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	267		
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	268		
33	33	49	49	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	269		
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	270		
33	33	48	48	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	271		
33	33	97/2	97/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	272		
33	33	49	49	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	273		
34	34	99/2	99/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	274		
34	34	50	50	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	275	ornamentTrill	
34	34	99/2	99/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	276		
34	34	50	50	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	277		
34	34	99/2	99/2	1.5	0	0	Chord	3/8	2	2	3/8		1/4	3/2	278		
35	35	51	51	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	279		
35	35	103/2	103/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	280		
35	35	52	52	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	281		
35	35	51	51	0.16666666666666666	0	0	Chord	3/8	1	2	1/24		1/16	2/3	282		
35	35	307/6	307/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	2	1/24		1/16	2/3	283		
35	35	154/3	154/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	2	1/24		1/16	2/3	284		
35	35	103/2	103/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	2	1/24		1/16	2/3	285		
35	35	155/3	155/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	2	1/24		1/16	2/3	286		
35	35	311/6	311/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	2	1/24		1/16	2/3	287		
35	35	52	52	0.16666666666666666	1/4	1/4	Chord	3/8	1	2	1/24		1/16	2/3	288		
35	35	313/6	313/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	2	1/24		1/16	2/3	289		
35	35	157/3	157/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	2	1/24		1/16	2/3	290		
36	36	105/2	105/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	291	ornamentTrill	
