mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
4	4	19/2	19/2	1.5	1/8	1/8	Chord	3/4	1	1	3/8		1/4	3/2	42			
4	4	11	11	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	43			
4	4	11	11	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	44			
4	4	11	11	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	45			
4	4	9	9	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	46			
4	4	10	10	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	47			
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	48			
5	5	12	12	0.0	0	0	Chord	3/4	1	1	0	grace32	1/32	1	49			
5	5	12	12	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	50			
5	5	25/2	25/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	51			
5	5	51/4	51/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	52			
5	5	13	13	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	53			
5	5	27/2	27/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	54			
5	5	29/2	29/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	55			
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	56			
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	57			
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	58			
6	6	15	15	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	59			
6	6	31/2	31/2	1.5	1/8	1/8	Chord	3/4	1	1	3/8		1/4	3/2	60			
6	6	17	17	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	61			
6	6	35/2	35/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	62			
6	6	71/4	71/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	63			
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	64			
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	65			
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	66			
7	7	18	18	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/32	1	67			
7	7	18	18	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	68			
7	7	37/2	37/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	69			
7	7	75/4	75/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	70			
7	7	19	19	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	71			
7	7	39/2	39/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	72			
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	73			
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	74			
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	75			
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	76			
8	8	21	21	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	77			
8	8	43/2	43/2	1.5	1/8	1/8	Chord	3/4	1	1	3/8		1/4	3/2	78			
8	8	21	21	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	79			
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	80			
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	81			
9	9	24	24	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	82			
9	9	97/4	97/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	83			
9	9	49/2	49/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	84			
9	9	99/4	99/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	85			
9	9	25	25	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	86			
9	9	101/4	101/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	87			
9	9	51/2	51/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	88			
9	9	103/4	103/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	89			
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	90			
9	9	26	26	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	91			
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	92			
10	10	27	27	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	93			
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	94			
10	10	28	28	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	95			
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	96			
10	10	29	29	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	97			
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	98			
10	10	27	27	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	99			
10	10	27	27	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	100			
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	101			
10	10	29	29	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	102			
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	103			
11	11	30	30	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	104			
11	11	121/4	121/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	105			
11	11	61/2	61/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	106			
11	11	123/4	123/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	107			
11	11	31	31	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	108			
11	11	125/4	125/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	109			
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	110			
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	111			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	112			
11	11	32	32	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	113			
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	114			
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	115			
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	116			
12	12	33	33	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	117			
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	118			
12	12	34	34	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	119			
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	120			
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	121			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	122			
12	12	33	33	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	123			
12	12	33	33	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	124			
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	125			
12	12	35	35	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	126			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	127			
13	13	145/4	145/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	128			
13	13	73/2	73/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	129			
13	13	147/4	147/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	130			
13	13	37	37	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	131			
13	13	149/4	149/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	132			
13	13	75/2	75/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	133			
13	13	151/4	151/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	134			
13	13	38	38	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	135			
13	13	153/4	153/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	136			
13	13	77/2	77/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	137			
13	13	155/4	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	138			
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	139			
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	140			
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	141			
14	14	39	39	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	142			
14	14	157/4	157/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	143			
14	14	79/2	79/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	144			
14	14	159/4	159/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	145			
14	14	40	40	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	146			
14	14	161/4	161/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	147			
14	14	81/2	81/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	148			
14	14	163/4	163/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	149			
14	14	41	41	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	150			
14	14	165/4	165/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	151			
14	14	83/2	83/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	152			
14	14	167/4	167/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	153			
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	154			
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	155			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	156			
15	15	42	42	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	157			
15	15	169/4	169/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	158			
15	15	85/2	85/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	159			
15	15	171/4	171/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	160			
15	15	43	43	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	161			
15	15	173/4	173/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	162			
15	15	87/2	87/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	163			
15	15	175/4	175/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	164			
15	15	44	44	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	165			
15	15	177/4	177/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	166			
15	15	89/2	89/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	167			
15	15	179/4	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	168			
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	169			
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	170			
16	16	45	45	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	171			
16	16	181/4	181/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	172			
16	16	91/2	91/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	173			
16	16	183/4	183/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	174			
16	16	46	46	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	175			
16	16	185/4	185/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	176			
16	16	93/2	93/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	177			
16	16	187/4	187/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	178			
16	16	47	47	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	179			
16	16	189/4	189/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	180			
16	16	95/2	95/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	181			
16	16	191/4	191/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	182			
16	16	45	45	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	183			
16	16	46	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	184			
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	185			
17	17	48	48	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	186			
17	17	193/4	193/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	187			
17	17	97/2	97/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	188			
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	189			
17	17	49	49	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	190			
17	17	197/4	197/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	191			
17	17	99/2	99/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	192			
17	17	199/4	199/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	193			
17	17	50	50	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	194			
17	17	201/4	201/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	195			
17	17	101/2	101/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	196			
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	197			
17	17	49	49	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	198			
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	199			
18	18	51	51	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	200			
18	18	205/4	205/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	201			
18	18	103/2	103/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	202			
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	203			
18	18	52	52	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	204			
18	18	209/4	209/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	205			
18	18	105/2	105/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	206			
18	18	211/4	211/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	207			
18	18	53	53	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	208			
18	18	213/4	213/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	209			
18	18	107/2	107/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	210			
18	18	215/4	215/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	211			
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	212			
18	18	52	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	213			
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	214			
19	19	54	54	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	215			
19	19	217/4	217/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	216			
19	19	109/2	109/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	217			
19	19	219/4	219/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	218			
19	19	55	55	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	219			
19	19	221/4	221/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	220			
19	19	111/2	111/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	221			
19	19	223/4	223/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	222			
19	19	56	56	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	223			
19	19	225/4	225/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	224			
19	19	113/2	113/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	225			
19	19	227/4	227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	226			
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	227			
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	228			
20	20	57	57	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	229			
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	230			
20	20	58	58	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	231			
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	232			
20	20	59	59	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	233			
20	20	237/4	237/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	234			
20	20	119/2	119/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	235			
20	20	239/4	239/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	236			
20	20	57	57	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	237			
20	20	229/4	229/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	238			
20	20	115/2	115/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	239			
20	20	231/4	231/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	240			
20	20	58	58	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	241			
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	242			
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	243			
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	244			
21	21	60	60	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	245			
21	21	241/4	241/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	246			
21	21	121/2	121/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	247			
21	21	243/4	243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	248			
21	21	61	61	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	249			
21	21	245/4	245/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	250			
21	21	123/2	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	251			
21	21	247/4	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	252			
21	21	62	62	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	253			
21	21	249/4	249/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	254			
21	21	125/2	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	255			
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	256			
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	257			
22	22	63	63	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	258			
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	259			
22	22	64	64	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	260			
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	261			
22	22	65	65	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	262			
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	263			
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	264			
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	265			
22	22	63	63	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	266			
22	22	253/4	253/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	267			
22	22	127/2	127/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	268			
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	269			
22	22	64	64	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	270			
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	271			
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	272			
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	273			
23	23	66	66	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	274			
23	23	265/4	265/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	275			
23	23	133/2	133/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	276			
23	23	267/4	267/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	277			
23	23	67	67	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	278			
23	23	269/4	269/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	279			
23	23	135/2	135/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	280			
23	23	271/4	271/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	281			
23	23	68	68	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	282			
23	23	273/4	273/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	283			
23	23	137/2	137/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	284			
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	285			
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	286			
24	24	69	69	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	287			
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	288			
24	24	70	70	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	289			
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	290			
24	24	71	71	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	291			
24	24	285/4	285/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	292			
24	24	143/2	143/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	293			
