mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	7	20	0.75	1/2	1/2	3/4	2	1		i(#7)		g	i		i(#7)	i			#7				m	1	1	0, -3, 1	5	0	0
7	7	83/4	0.25	11/16	11/16	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
8	8	21	1.0	0	0	3/4	2	1		V(4)|HC}		g	i		V(4)	V			4		HC	}	M	1	1	1, 0, 2		1	1
8	8	22	2.0	1/4	1/4	3/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
9	9	24	1.0	0	0	3/4	2	1		i{		g	i		i	i						{	m	1	1	0, -3, 1		0	0
9	9	25	1.0	1/4	1/4	3/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
9	9	26	1.0	1/2	1/2	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	27	1.0	0	0	3/4	2	1		i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
10	10	28	1.0	1/4	1/4	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
10	10	29	1.0	1/2	1/2	3/4	2	1		i6}		g	i		i6	i		6				}	m	1	1	-3, 1, 0		0	-3
11	11	30	1.0	0	0	3/4	2	1		VII6{		g	i		VII6	VII		6				{	M	1	1	2, -1, -2		-2	2
11	11	31	1.0	1/4	1/4	3/4	2	1		i7		g	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
11	11	32	1.0	1/2	1/2	3/4	2	1		viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
12	12	33	1.0	0	0	3/4	2	1		v.i6(6)		g	v		i6(6)	i		6	6				m	1	1	-3, -4, 0		0	-3
12	12	34	2.0	1/4	1/4	3/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	36	1.0	0	0	3/4	2	1		iio65(2)		g	v		iio65(2)	ii	o	65	2				o7	1	1	-1, -4, -7, -3		2	-1
13	13	37	1.0	1/4	1/4	3/4	2	1		iio65		g	v		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
13	13	38	0.75	1/2	1/2	3/4	2	1		iv6(6)		g	v		iv6(6)	iv		6	6				m	1	1	-4, 2, -1		-1	-4
13	13	155/4	0.25	11/16	11/16	3/4	2	1		iv6		g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	14	39	1.0	0	0	3/4	2	1		V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
14	14	40	1.0	1/4	1/4	3/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
14	14	41	1.0	1/2	1/2	3/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	42	0.75	0	0	3/4	2	1		iio6(2)		g	v		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
15	15	171/4	0.25	3/16	3/16	3/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
15	15	43	0.75	1/4	1/4	3/4	2	1		V(6)		g	v		V(6)	V			6				M	1	1	1, 5, -3		1	1
15	15	175/4	0.25	7/16	7/16	3/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
15	15	44	0.75	1/2	1/2	3/4	2	1		V7(4)		g	v		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
15	15	179/4	0.25	11/16	11/16	3/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	45	1.0	0	0	3/4	2	1		i(4)|PAC}		g	v		i(4)	i			4		PAC	}	m	1	1	0, -1, 1		0	0
16	16	46	1.0	1/4	1/4	3/4	2	1		i		g	v		i	i							m	1	1	0, -3, 1		0	0
16	16	47	1.0	1/2	1/2	3/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	48	1.0	0	0	3/4	2	1		iio6(2){		g	v		iio6(2)	ii	o	6	2			{	o	1	1	-1, -4, -3		2	-1
17	17	49	1.0	1/4	1/4	3/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
17	17	50	0.75	1/2	1/2	3/4	2	1		iv6(6)		g	v		iv6(6)	iv		6	6				m	1	1	-4, 2, -1		-1	-4
17	17	203/4	0.25	11/16	11/16	3/4	2	1		iv6		g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
18	18	51	1.0	0	0	3/4	2	1		V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
18	18	52	1.0	1/4	1/4	3/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
18	18	53	1.0	1/2	1/2	3/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	54	0.75	0	0	3/4	2	1		iio6(2)		g	v		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
19	19	219/4	0.25	3/16	3/16	3/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
19	19	55	0.75	1/4	1/4	3/4	2	1		V(6)		g	v		V(6)	V			6				M	1	1	1, 5, -3		1	1
19	19	223/4	0.25	7/16	7/16	3/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
19	19	56	0.75	1/2	1/2	3/4	2	1		V7(4)		g	v		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
19	19	227/4	0.25	11/16	11/16	3/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
20	20	57	0.75	0	0	3/4	2	1		IM7(4)|PAC}		g	v		IM7(4)	I	M	7	4		PAC	}	MM7	1	1	0, -1, 1, 5		0	0
20	20	231/4	0.25	3/16	3/16	3/4	2	1		I(4)		g	v		I(4)	I			4				M	1	1	0, -1, 1		0	0
20	20	58	1.0	1/4	1/4	3/4	2	1		I		g	v		I	I							M	1	1	0, 4, 1		0	0
20	20	59	0.75	1/2	1/2	3/4	2	1		I(24)		g	v		I(24)	I			24				M	1	1	2, -1, 1		0	2
20	20	239/4	0.25	11/16	11/16	3/4	2	1		IM7(42)		g	v		IM7(42)	I	M	7	42				MM7	1	1	2, -1, 1, 5		0	2
21	21	60	0.75	0	0	3/4	2	1		IM7		g	v		IM7	I	M	7					MM7	1	1	0, 4, 1, 5		0	0
21	21	243/4	0.25	3/16	3/16	3/4	2	1		I		g	v		I	I							M	1	1	0, 4, 1		0	0
21	21	61	1.0	1/4	1/4	3/4	2	1		I(64)		g	v		I(64)	I			64				M	1	1	0, -1, -4		0	0
21	21	62	0.75	1/2	1/2	3/4	2	1		I(42)		g	v		I(42)	I			42				M	1	1	2, -1, 1		0	2
21	21	251/4	0.25	11/16	11/16	3/4	2	1		IM7(42)		g	v		IM7(42)	I	M	7	42				MM7	1	1	2, -1, 1, 5		0	2
22	22	63	0.75	0	0	3/4	2	1		IM7(4)		g	v		IM7(4)	I	M	7	4				MM7	1	1	0, -1, 1, 5		0	0
22	22	255/4	0.25	3/16	3/16	3/4	2	1		I(4)		g	v		I(4)	I			4				M	1	1	0, -1, 1		0	0
22	22	64	1.0	1/4	1/4	3/4	2	1		I		g	v		I	I							M	1	1	0, 4, 1		0	0
22	22	65	0.75	1/2	1/2	3/4	2	1		I(64)		g	v		I(64)	I			64				M	1	1	0, -1, -4		0	0
22	22	263/4	0.25	11/16	11/16	3/4	2	1		I(642)		g	v		I(642)	I			642				M	1	1	2, -1, -4		0	2
23	23	66	0.75	0	0	3/4	2	1		I(72)		g	v		I(72)	I			72				M	1	1	2, 4, 1	-2	0	2
23	23	267/4	0.25	3/16	3/16	3/4	2	1		I(7)		g	v		I(7)	I			7				M	1	1	0, 4, 1	-2	0	0
23	23	67	0.75	1/4	1/4	3/4	2	1		I(643)		g	v		I(643)	I			643				M	1	1	0, -1, -4		0	0
23	23	271/4	0.25	7/16	7/16	3/4	2	1		I(64)		g	v		I(64)	I			64				M	1	1	0, -1, -4		0	0
23	23	68	0.75	1/2	1/2	3/4	2	1		I(#742)		g	v		I(#742)	I			#742				M	1	1	2, -1, 1	5	0	2
23	23	275/4	0.25	11/16	11/16	3/4	2	1		I(#72)		g	v		I(#72)	I			#72				M	1	1	2, 4, 1	5	0	2
24	24	69	3.0	0	0	3/4	2	1		I		g	v		I	I							M	1	1	0, 4, 1		0	0
25	25	72	1.0	0	0	3/4	2	1		i.i6{		g	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
25	25	73	0.75	1/4	1/4	3/4	2	1		ii(4)		g	i		ii(4)	ii			4				m	1	1	2, 1, 3		2	2
25	25	295/4	0.25	7/16	7/16	3/4	2	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
25	25	74	1.0	1/2	1/2	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	26	75	1.0	0	0	3/4	2	1		i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
26	26	76	2.0	1/4	1/4	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
26	26	77	0.0	1/2	1/2	3/4	2	1		}		g	i									}		1	1				
27	27	78	1.0	0	0	3/4	2	1		iv.i6{		g	iv		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
27	27	79	0.75	1/4	1/4	3/4	2	1		ii(4)		g	iv		ii(4)	ii			4				m	1	1	2, 1, 3		2	2
27	27	319/4	0.25	7/16	7/16	3/4	2	1		ii		g	iv		ii	ii							m	1	1	2, -1, 3		2	2
27	27	80	1.0	1/2	1/2	3/4	2	1		V7		g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	28	81	1.0	0	0	3/4	2	1		i(4)		g	iv		i(4)	i			4				m	1	1	0, -1, 1		0	0
28	28	82	1.0	1/4	1/4	3/4	2	1		i		g	iv		i	i							m	1	1	0, -3, 1		0	0
28	28	83	1.0	1/2	1/2	3/4	2	1		i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	29	84	1.0	0	0	3/4	2	1		iio6(2)		g	iv		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
29	29	85	1.0	1/4	1/4	3/4	2	1		iio6		g	iv		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
29	29	86	0.75	1/2	1/2	3/4	2	1		iv6(6)		g	iv		iv6(6)	iv		6	6				m	1	1	-4, 2, -1		-1	-4
29	29	347/4	0.25	11/16	11/16	3/4	2	1		iv6		g	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
30	30	87	1.0	0	0	3/4	2	1		V(4)		g	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
30	30	88	1.0	1/4	1/4	3/4	2	1		V		g	iv		V	V							M	1	1	1, 5, 2		1	1
30	30	89	1.0	1/2	1/2	3/4	2	1		i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
31	31	90	0.75	0	0	3/4	2	1		iio6(2)		g	iv		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
31	31	363/4	0.25	3/16	3/16	3/4	2	1		iio6		g	iv		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
31	31	91	0.75	1/4	1/4	3/4	2	1		V(6)		g	iv		V(6)	V			6				M	1	1	1, 5, -3		1	1
31	31	367/4	0.25	7/16	7/16	3/4	2	1		V(64)		g	iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
31	31	92	0.75	1/2	1/2	3/4	2	1		V7(4)		g	iv		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
31	31	371/4	0.25	11/16	11/16	3/4	2	1		V7		g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
32	32	93	1.0	0	0	3/4	2	1		i(4)|PAC}		g	iv		i(4)	i			4		PAC	}	m	1	1	0, -1, 1		0	0
32	32	94	1.0	1/4	1/4	3/4	2	1		i		g	iv		i	i							m	1	1	0, -3, 1		0	0
32	32	95	1.0	1/2	1/2	3/4	2	1		i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
33	33	96	1.0	0	0	3/4	2	1		i.III6{		g	i		III6	III		6				{	M	1	1	1, -2, -3		-3	1
33	33	97	0.75	1/4	1/4	3/4	2	1		iio6(2)		g	i		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
33	33	391/4	0.25	7/16	7/16	3/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
33	33	98	1.0	1/2	1/2	3/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
34	34	99	0.75	0	0	3/4	2	1		#viio6(2)		g	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
34	34	399/4	0.25	3/16	3/16	3/4	2	1		#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
34	34	100	0.75	1/4	1/4	3/4	2	1		i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
34	34	403/4	0.25	7/16	7/16	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
34	34	101	1.0	1/2	1/2	3/4	2	1		v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
35	35	102	0.75	0	0	3/4	2	1		#viio6(2)/V		g	i		#viio6(2)/V	#vii	o	6	2	V			o	1	1	3, 0, 1		6	3
35	35	411/4	0.25	3/16	3/16	3/4	2	1		#viio6/V		g	i		#viio6/V	#vii	o	6		V			o	1	1	3, 0, 6		6	3
35	35	103	0.75	1/4	1/4	3/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
35	35	415/4	0.25	7/16	7/16	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	35	104	0.75	1/2	1/2	3/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
35	35	419/4	0.25	11/16	11/16	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	105	1.0	0	0	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
36	36	106	1.0	1/4	1/4	3/4	2	1		v(4)		g	i		v(4)	v			4				m	1	1	1, 0, 2		1	1
36	36	107	1.0	1/2	1/2	3/4	2	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
37	37	108	1.0	0	0	3/4	2	1		V7/iv		g	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
37	37	109	1.0	1/4	1/4	3/4	2	1		iv(#7)		g	i		iv(#7)	iv			#7				m	1	1	-1, -4, 0	4	-1	-1
37	37	110	1.0	1/2	1/2	3/4	2	1		V7/III	VII7	g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
38	38	111	1.0	0	0	3/4	2	1		III(7)		g	i		III(7)	III			7				M	1	1	-3, 1, -2	2	-3	-3
38	38	112	1.0	1/4	1/4	3/4	2	1		VI7		g	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
38	38	113	1.0	1/2	1/2	3/4	2	1		ii%7		g	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
39	39	114	1.0	0	0	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
39	39	115	1.0	1/4	1/4	3/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
39	39	116	1.0	1/2	1/2	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
40	40	117	0.75	0	0	3/4	2	1		iio6(2)		g	i		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
40	40	471/4	0.25	3/16	3/16	3/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
40	40	118	0.75	1/4	1/4	3/4	2	1		V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
40	40	475/4	0.25	7/16	7/16	3/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
40	40	119	0.75	1/2	1/2	3/4	2	1		V7(4)		g	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
40	40	479/4	0.25	11/16	11/16	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
41	41	120	1.0	0	0	3/4	2	1		i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
41	41	121	2.0	1/4	1/4	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
42	42	123	1.0	0	0	3/4	2	1		iio6(2)		g	i		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
42	42	124	1.0	1/4	1/4	3/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
42	42	125	0.75	1/2	1/2	3/4	2	1		iv6(6)		g	i		iv6(6)	iv		6	6				m	1	1	-4, 2, -1		-1	-4
42	42	503/4	0.25	11/16	11/16	3/4	2	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
43	43	126	1.0	0	0	3/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
43	43	127	1.0	1/4	1/4	3/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
43	43	128	1.0	1/2	1/2	3/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
44	44	129	0.75	0	0	3/4	2	1		iio6(2)		g	i		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
44	44	519/4	0.25	3/16	3/16	3/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
44	44	130	0.75	1/4	1/4	3/4	2	1		V(65)		g	i		V(65)	V			65				M	1	1	1, 5, -3		1	1
44	44	523/4	0.25	7/16	7/16	3/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
44	44	131	0.75	1/2	1/2	3/4	2	1		V7(4)		g	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
44	44	527/4	0.25	11/16	11/16	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	45	132	0.75	0	0	3/4	2	1		i7(4)|PAC}		g	i		i7(4)	i		7	4		PAC	}	mm7	1	1	0, -1, 1, -2		0	0
45	45	531/4	1.25	3/16	3/16	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
45	45	134	0.75	1/2	1/2	3/4	2	1		i(42)		g	i		i(42)	i			42				m	1	1	2, -1, 1		0	2
45	45	539/4	0.25	11/16	11/16	3/4	2	1		iM7(42)		g	i		iM7(42)	i	M	7	42				mM7	1	1	2, -1, 1, 5		0	2
46	46	135	0.75	0	0	3/4	2	1		iM7		g	i		iM7	i	M	7					mM7	1	1	0, -3, 1, 5		0	0
46	46	543/4	0.25	3/16	3/16	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
46	46	136	1.0	1/4	1/4	3/4	2	1		i(64)		g	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
46	46	137	0.75	1/2	1/2	3/4	2	1		i(42)		g	i		i(42)	i			42				m	1	1	2, -1, 1		0	2
46	46	551/4	0.25	11/16	11/16	3/4	2	1		iM7(42)		g	i		iM7(42)	i	M	7	42				mM7	1	1	2, -1, 1, 5		0	2
47	47			0	0	3/4	2	1	1	iM7(4)		g	i		iM7(4)	i	M	7	4				mM7	1	1	0, -1, 1, 5		0	0
47	47			3/16	3/16	3/4	2	1	1	i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
47	47			1/4	1/4	3/4	2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
48	47	138	0.75	0	0	3/4	2	1	2	iM7(4)		g	i		iM7(4)	i	M	7	4				mM7	1	1	0, -1, 1, 5		0	0
48	47	555/4	0.25	3/16	3/16	3/4	2	1	2	i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
48	47	139	2.0	1/4	1/4	3/4	2	1	2	i		g	i		i	i							m	1	1	0, -3, 1		0	0
