mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	4.0	-1	4/4	1	0						firstMeasure	2
2	2	4	4	4.0	-1	4/4	1	0					line		3
3	3	8	8	4.0	-1	4/4	1	0							4
4	4	12	12	4.0	-1	4/4	1	0							5
5	5	16	16	4.0	-1	4/4	1	0					line		6
6	6	20	20	4.0	-1	4/4	1	0							7
7	7	24	24	4.0	-1	4/4	1	0							8
8	8	28	28	4.0	-1	4/4	1	0					line		9
9	9	32	32	4.0	-1	4/4	1	0							10
10	10	36	36	4.0	-1	4/4	1	0							11
11	11	40	40	4.0	-1	4/4	1	0					line		12
12	12	44	44	4.0	-1	4/4	1	0							13
13	13	48	48	4.0	-1	4/4	1	0							14
14	14	52	52	4.0	-1	4/4	1	0							15
15	15	56	56	4.0	-1	4/4	1	0							16
16	16	60	60	4.0	-1	4/4	1	0							17
17	17	64	64	4.0	-1	4/4	1	0					line		18
18	18	68	68	4.0	-1	4/4	1	0							19
19	19	72	72	4.0	-1	4/4	1	0							20
20	20	76	76	4.0	-1	4/4	1	0					line		21
21	21	80	80	4.0	-1	4/4	1	0							22
22	22	84	84	4.0	-1	4/4	1	0							23
23	23	88	88	4.0	-1	4/4	1	0					line		24
24	24	92	92	4.0	-1	4/4	1	0							25
25	25	96	96	4.0	-1	4/4	1	0							26, 28
26	26		100	4.0	-1	4/4	1	0	1				line		27
27	27		104	4.0	-1	4/4	1	0	1					end	1
28	26	100	108	4.0	-1	4/4	1	0	2	-2			page		29
29	28	104	112	4.0	-1	4/4	1	0		1		start-repeat		start	30
30	29	108	116	4.0	-1	4/4	1	0					line		31
31	30	112	120	4.0	-1	4/4	1	0							32
32	31	116	124	4.0	-1	4/4	1	0					line		33
33	32	120	128	4.0	-1	4/4	1	0							34
34	33	124	132	4.0	-1	4/4	1	0					line		35
35	34	128	136	4.0	-1	4/4	1	0							36
36	35	132	140	4.0	-1	4/4	1	0							37
37	36	136	144	4.0	-1	4/4	1	0					line		38
38	37	140	148	4.0	-1	4/4	1	0							39
39	38	144	152	4.0	-1	4/4	1	0							40
40	39	148	156	4.0	-1	4/4	1	0					page		41
41	40	152	160	4.0	-1	4/4	1	0							42
42	41	156	164	4.0	-1	4/4	1	0					line		43
43	42	160	168	4.0	-1	4/4	1	0							44
44	43	164	172	4.0	-1	4/4	1	0							45
45	44	168	176	4.0	-1	4/4	1	0					line		46
46	45	172	180	4.0	-1	4/4	1	0							47
47	46	176	184	4.0	-1	4/4	1	0							48
48	47	180	188	4.0	-1	4/4	1	0					line		49
49	48	184	192	4.0	-1	4/4	1	0							50
50	49	188	196	4.0	-1	4/4	1	0							51
51	50	192	200	4.0	-1	4/4	1	0					line		52
52	51	196	204	4.0	-1	4/4	1	0							53, 54
53	52		208	4.0	-1	4/4	1	0	1					end	29
54	52	200	212	4.0	-1	4/4	1	0	2		1	end		lastMeasure	-1
